bioguide_id,year,last_name,first_name,icpsr_id,fips,concernflag.bgcd,concernflag.urap
A000014,1938,Abercrombie,Neil,15245,36029,0,0
A000014,1959,Abercrombie,Neil,15245,36093,0,0
A000014,1964,Abercrombie,Neil,15245,15003,0,0
A000014,1970,Abercrombie,Neil,15245,,0,0
A000014,1974,Abercrombie,Neil,15245,15003,0,0
A000014,1974,Abercrombie,Neil,15245,15003,0,0
A000014,1975,Abercrombie,Neil,15245,15003,0,0
A000014,1976,Abercrombie,Neil,15245,15003,0,0
A000014,1977,Abercrombie,Neil,15245,15003,0,0
A000014,1978,Abercrombie,Neil,15245,15003,0,0
A000014,1978,Abercrombie,Neil,15245,,0,0
A000014,1979,Abercrombie,Neil,15245,,0,0
A000014,1980,Abercrombie,Neil,15245,,0,0
A000014,1981,Abercrombie,Neil,15245,,0,0
A000014,1982,Abercrombie,Neil,15245,,0,0
A000014,1983,Abercrombie,Neil,15245,,0,0
A000014,1984,Abercrombie,Neil,15245,,0,0
A000014,1985,Abercrombie,Neil,15245,,0,0
A000014,1986,Abercrombie,Neil,15245,,0,0
A000014,1988,Abercrombie,Neil,15245,15003,0,0
A000014,1989,Abercrombie,Neil,15245,15003,0,0
A000014,1990,Abercrombie,Neil,15245,15003,0,0
A000014,1990,Abercrombie,Neil,15245,,0,0
A000014,1991,Abercrombie,Neil,15245,,0,0
A000014,2010,Abercrombie,Neil,15245,,0,0
A000014,2011,Abercrombie,Neil,15245,,0,0
A000014,2012,Abercrombie,Neil,15245,,0,0
A000014,2013,Abercrombie,Neil,15245,,0,0
A000014,2014,Abercrombie,Neil,15245,,0,0
A000022,1942,Ackerman,Gary,15000,36047,0,0
A000022,1960,Ackerman,Gary,15000,36047,0,0
A000022,1965,Ackerman,Gary,15000,36081,0,0
A000022,1966,Ackerman,Gary,15000,36081,0,0
A000022,1977,Ackerman,Gary,15000,,0,0
A000022,1979,Ackerman,Gary,15000,36015,0,0
A000022,1980,Ackerman,Gary,15000,36015,0,0
A000022,1981,Ackerman,Gary,15000,36015,0,0
A000022,1982,Ackerman,Gary,15000,36015,0,0
A000022,1983,Ackerman,Gary,15000,36015,0,0
A000022,1983,Ackerman,Gary,15000,,0,0
A000022,2012,Ackerman,Gary,15000,,0,0
A000055,1965,Aderholt,Robert,29701,1133,0,0
A000055,1987,Aderholt,Robert,29701,1073,0,0
A000055,1990,Aderholt,Robert,29701,,0,0
A000055,1992,Aderholt,Robert,29701,1133,0,0
A000055,1992,Aderholt,Robert,29701,1133,0,0
A000055,1993,Aderholt,Robert,29701,1133,0,0
A000055,1994,Aderholt,Robert,29701,1133,0,0
A000055,1995,Aderholt,Robert,29701,1133,0,0
A000055,1995,Aderholt,Robert,29701,1133,0,0
A000055,1995,Aderholt,Robert,29701,,0,0
A000055,1995,Aderholt,Robert,29701,1133,0,0
A000055,1996,Aderholt,Robert,29701,,0,0
A000055,1996,Aderholt,Robert,29701,1133,0,0
A000055,1997,Aderholt,Robert,29701,,0,0
A000055,1998,Aderholt,Robert,29701,,0,0
A000055,1999,Aderholt,Robert,29701,,0,0
A000055,2000,Aderholt,Robert,29701,,0,0
A000055,2001,Aderholt,Robert,29701,,0,0
A000055,2002,Aderholt,Robert,29701,,0,0
A000055,2003,Aderholt,Robert,29701,,0,0
A000055,2004,Aderholt,Robert,29701,,0,0
A000055,2005,Aderholt,Robert,29701,,0,0
A000055,2006,Aderholt,Robert,29701,,0,0
A000055,2007,Aderholt,Robert,29701,,0,0
A000055,2008,Aderholt,Robert,29701,,0,0
A000055,2009,Aderholt,Robert,29701,,0,0
A000055,2010,Aderholt,Robert,29701,,0,0
A000055,2011,Aderholt,Robert,29701,,0,0
A000055,2012,Aderholt,Robert,29701,,0,0
A000055,2013,Aderholt,Robert,29701,,0,0
A000055,2014,Aderholt,Robert,29701,,0,0
A000055,2015,Aderholt,Robert,29701,,0,0
A000055,2016,Aderholt,Robert,29701,,0,0
A000055,2017,Aderholt,Robert,29701,,0,0
A000069,1942,Akaka,Daniel,14400,,0,0
A000069,1945,Akaka,Daniel,14400,8071,0,0
A000069,1946,Akaka,Daniel,14400,8071,0,0
A000069,1947,Akaka,Daniel,14400,8071,0,0
A000069,1948,,,,,0,0
A000069,1949,,,,,0,0
A000069,1950,,,,,0,0
A000069,1951,,,,,0,0
A000069,1952,Akaka,Daniel,14400,15003,0,0
A000069,1953,Akaka,Daniel,14400,,0,0
A000069,1954,Akaka,Daniel,14400,,0,0
A000069,1955,Akaka,Daniel,14400,,0,0
A000069,1956,Akaka,Daniel,14400,,0,0
A000069,1957,Akaka,Daniel,14400,,0,0
A000069,1958,Akaka,Daniel,14400,,0,0
A000069,1959,Akaka,Daniel,14400,,0,0
A000069,1960,Akaka,Daniel,14400,,0,0
A000069,1961,Akaka,Daniel,14400,,0,0
A000069,1962,,,,,0,0
A000069,1963,Akaka,Daniel,14400,,0,0
A000069,1964,Akaka,Daniel,14400,,0,0
A000069,1965,Akaka,Daniel,14400,,0,0
A000069,1966,Akaka,Daniel,14400,,0,0
A000069,1967,Akaka,Daniel,14400,,0,0
A000069,1968,Akaka,Daniel,14400,,0,0
A000069,1969,Akaka,Daniel,14400,,0,0
A000069,1970,Akaka,Daniel,14400,,0,0
A000069,1971,Akaka,Daniel,14400,,0,1
A000069,1971,Akaka,Daniel,14400,15003,0,1
A000069,1972,Akaka,Daniel,14400,15003,0,0
A000069,1973,Akaka,Daniel,14400,15003,0,0
A000069,1974,Akaka,Daniel,14400,15003,0,0
A000069,1975,Akaka,Daniel,14400,,0,0
A000069,1976,Akaka,Daniel,14400,,0,0
A000069,1990,,,,,0,0
A000069,1994,,,,,0,0
A000069,2012,Akaka,Daniel,14400,,0,0
A000109,1943,Allard,Wayne,29108,8069,0,0
A000109,1963,,,,,0,0
A000109,1964,,,,,0,0
A000109,1968,Allard,Wayne,29108,8069,0,0
A000109,1970,,,,,0,0
A000109,1971,,,,,0,0
A000109,1972,,,,,0,0
A000109,1973,,,,,0,0
A000109,1974,,,,,0,0
A000109,1975,,,,,0,0
A000109,1976,,,,,0,0
A000109,1977,,,,,0,0
A000109,1978,,,,,0,0
A000109,1978,,,,8069,0,0
A000109,1979,,,,8069,0,0
A000109,1980,,,,8069,0,0
A000109,1981,,,,8069,0,0
A000109,1982,Allard,Wayne,29108,8031,1,1
A000109,1982,Allard,Wayne,29108,8031,0,1
A000109,1983,Allard,Wayne,29108,8031,0,0
A000109,1984,Allard,Wayne,29108,8031,0,0
A000109,1985,Allard,Wayne,29108,8031,0,0
A000109,1986,Allard,Wayne,29108,8031,0,0
A000109,1987,Allard,Wayne,29108,8031,0,0
A000109,1988,Allard,Wayne,29108,8031,0,0
A000109,1989,Allard,Wayne,29108,8031,0,0
A000109,1990,Allard,Wayne,29108,8031,0,0
A000109,1990,Allard,Wayne,29108,8031,0,0
A000109,1996,Allard,Wayne,29108,,0,0
A000109,2001,,,,,0,0
A000109,2008,Allard,Wayne,29108,,0,0
A000121,1952,Allen,George,29148,6037,0,0
A000121,1974,,,,51003,0,0
A000121,1977,,,,,0,0
A000121,1983,,,,,0,0
A000121,1984,,,,,0,0
A000121,1985,,,,,0,0
A000121,1986,,,,,0,0
A000121,1987,,,,,0,0
A000121,1988,,,,,0,0
A000121,1989,,,,,0,0
A000121,1990,,,,,0,0
A000121,1991,,,,,0,0
A000121,1992,,,,,0,0
A000121,1993,,,,,0,0
A000121,1994,,,,,0,0
A000121,1995,,,,,0,0
A000121,1996,,,,,0,0
A000121,1997,,,,,0,0
A000121,1998,,,,,0,0
A000121,2000,,,,,0,0
A000121,2003,Allen,George,29148,,0,0
A000121,2004,Allen,George,29148,,0,0
A000121,2005,Allen,George,29148,,0,0
A000121,2006,Allen,George,29148,,0,0
A000121,2012,Allen,George,29148,,0,0
A000210,1957,Andrews,Robert,29132,,0,0
A000210,1975,Andrews,Robert,29132,34007,0,0
A000210,1979,Andrews,Robert,29132,42119,0,0
A000210,1982,Andrews,Robert,29132,36109,0,0
A000210,1986,Andrews,Robert,29132,34007,0,0
A000210,1987,Andrews,Robert,29132,34007,0,0
A000210,1988,Andrews,Robert,29132,34007,0,0
A000210,1989,Andrews,Robert,29132,34007,0,0
A000210,1990,Andrews,Robert,29132,34007,0,0
A000210,1990,Andrews,Robert,29132,34007,0,0
A000215,1945,Archer,Bill,13002,48201,0,0
A000215,1946,Archer,Bill,13002,48201,0,0
A000215,1946,Archer,Bill,13002,48201,0,0
A000215,1946,Archer,Bill,13002,48453,1,0
A000215,1946,Archer,Bill,13002,48453,0,0
A000215,1947,Archer,Bill,13002,48453,0,0
A000215,1948,Archer,Bill,13002,48453,0,0
A000215,1949,Archer,Bill,13002,48453,0,0
A000215,1950,Archer,Bill,13002,48453,0,0
A000215,1951,Archer,Bill,13002,48453,0,1
A000215,1951,Archer,Bill,13002,48453,1,1
A000215,1951,Archer,Bill,13002,48201,0,1
A000215,1951,Archer,Bill,13002,48201,1,1
A000215,1951,Archer,Bill,13002,,0,1
A000215,1951,Archer,Bill,13002,8041,0,1
A000215,1952,Archer,Bill,13002,8041,0,0
A000215,1953,Archer,Bill,13002,8041,0,0
A000215,1953,Archer,Bill,13002,,0,0
A000215,1954,Archer,Bill,13002,,0,0
A000215,1955,Archer,Bill,13002,,0,0
A000215,1956,Archer,Bill,13002,,0,0
A000215,1957,Archer,Bill,13002,,0,0
A000215,1958,Archer,Bill,13002,,0,0
A000215,1959,Archer,Bill,13002,,0,0
A000215,1960,Archer,Bill,13002,,0,0
A000215,1961,Archer,Bill,13002,,0,0
A000215,1962,Archer,Bill,13002,,0,0
A000215,1966,,,,48041,0,0
A000215,1967,Archer,Bill,13002,,0,0
A000215,1968,Archer,Bill,13002,,0,0
A000215,1969,Archer,Bill,13002,,0,0
A000215,1970,Archer,Bill,13002,,0,0
A000215,1974,,,,,0,0
A000215,1975,,,,,0,0
A000215,1976,,,,,0,0
A000215,1981,,,,48121,0,0
A000215,1982,,,,,0,0
A000215,1983,,,,,0,0
A000215,1992,,,,,0,0
A000215,1993,,,,,0,0
A000215,1994,,,,,0,0
A000217,1940,Armey,Richard,15125,38095,0,0
A000217,1958,Armey,Richard,15125,38095,0,0
A000217,1963,Armey,Richard,15125,38093,0,0
A000217,1964,Armey,Richard,15125,38035,0,0
A000217,1964,Armey,Richard,15125,38035,1,0
A000217,1965,,,,30063,0,0
A000217,1967,,,,48381,0,0
A000217,1968,Armey,Richard,15125,40109,1,0
A000217,1968,Armey,Richard,15125,40109,1,0
A000217,1969,,,,40027,0,0
A000217,1969,,,,48181,0,0
A000217,1970,,,,48181,0,0
A000217,1971,,,,48181,0,0
A000217,1972,,,,48181,0,0
A000217,1972,,,,48121,0,0
A000217,1973,,,,48121,0,0
A000217,1974,,,,48121,0,0
A000217,1975,,,,48121,0,0
A000217,1976,,,,48121,0,0
A000217,1977,,,,48121,0,0
A000217,1977,,,,,0,0
A000217,1978,,,,,0,0
A000217,1979,,,,,0,0
A000217,1980,,,,,0,0
A000217,1981,,,,,0,0
A000217,1982,,,,,0,0
A000217,1983,,,,,0,0
A000217,1984,,,,,0,0
A000217,2002,Armey,Richard,15125,,0,0
A000355,1952,Abraham,Spencer,49500,ingham and clinton,0,0
A000355,1974,Abraham,Spencer,49500,26065,0,0
A000355,1978,Abraham,Spencer,49500,25017,0,0
A000355,1983,Abraham,Spencer,49500,,0,0
A000355,1984,Abraham,Spencer,49500,,0,0
A000355,1985,Abraham,Spencer,49500,,0,0
A000355,1986,Abraham,Spencer,49500,,0,0
A000355,1987,Abraham,Spencer,49500,,0,0
A000355,1988,Abraham,Spencer,49500,,0,0
A000355,1989,Abraham,Spencer,49500,,0,0
A000355,1990,Abraham,Spencer,49500,,0,0
A000355,1991,Abraham,Spencer,49500,,0,0
A000355,1992,Abraham,Spencer,49500,,0,0
A000355,1993,Abraham,Spencer,49500,,0,0
A000355,1994,Abraham,Spencer,49500,,0,0
A000355,2000,Abraham,Spencer,49500,,0,0
A000355,2001,Abraham,Spencer,49500,,0,0
A000355,2002,Abraham,Spencer,49500,,0,0
A000355,2003,Abraham,Spencer,49500,,0,0
A000355,2004,Abraham,Spencer,49500,,0,0
A000355,2005,Abraham,Spencer,49500,,0,0
A000356,1942,Ashcroft,John,49501,,0,0
A000356,1964,Ashcroft,John,49501,9009,0,0
A000356,1967,Ashcroft,John,49501,17031,0,0
A000356,1967,Ashcroft,John,49501,,0,0
A000356,1973,Ashcroft,John,49501,29051,0,0
A000356,1974,Ashcroft,John,49501,29051,0,0
A000356,1975,Ashcroft,John,49501,29051,0,0
A000356,1976,Ashcroft,John,49501,29051,0,0
A000356,1977,Ashcroft,John,49501,29051,0,0
A000356,1978,Ashcroft,John,49501,29051,0,0
A000356,1979,Ashcroft,John,49501,29051,0,0
A000356,1980,Ashcroft,John,49501,29051,0,0
A000356,1981,Ashcroft,John,49501,29051,0,0
A000356,1982,Ashcroft,John,49501,29051,0,0
A000356,1983,Ashcroft,John,49501,29051,0,0
A000356,1984,Ashcroft,John,49501,29051,0,0
A000356,1985,Ashcroft,John,49501,29051,0,0
A000356,1986,Ashcroft,John,49501,29051,0,0
A000356,1987,Ashcroft,John,49501,29051,0,0
A000356,1988,Ashcroft,John,49501,29051,0,0
A000356,1989,Ashcroft,John,49501,29051,0,0
A000356,1990,Ashcroft,John,49501,29051,0,0
A000356,1991,Ashcroft,John,49501,29051,0,0
A000356,1992,Ashcroft,John,49501,29051,0,0
A000356,1993,Ashcroft,John,49501,29051,0,0
A000356,1994,,,,,0,0
A000356,2000,Ashcroft,John,49501,,0,0
A000356,2001,Ashcroft,John,49501,,0,0
A000356,2002,Ashcroft,John,49501,,0,0
A000356,2003,Ashcroft,John,49501,,0,0
A000356,2004,Ashcroft,John,49501,,0,0
A000356,2005,Ashcroft,John,49501,,0,0
A000357,1945,Allen,Thomas,29728,,0,0
A000357,1963,Allen,Thomas,29728,23005,0,0
A000357,1967,Allen,Thomas,29728,23005,0,0
A000357,1968,Allen,Thomas,29728,,0,0
A000357,1970,Allen,Thomas,29728,,0,0
A000357,1971,Allen,Thomas,29728,,0,0
A000357,1974,Allen,Thomas,29728,,0,0
A000357,1989,Allen,Thomas,29728,,0,0
A000357,1990,Allen,Thomas,29728,,0,0
A000357,1991,Allen,Thomas,29728,,0,0
A000357,1992,Allen,Thomas,29728,,0,0
A000357,1993,Allen,Thomas,29728,,0,0
A000357,1994,Allen,Thomas,29728,,0,0
A000357,1995,Allen,Thomas,29728,,0,0
A000357,2008,Allen,Thomas,29728,,0,0
A000358,1947,Akin,W.,20123,36061,0,0
A000358,1971,Akin,W.,20123,25027,0,0
A000358,1972,Akin,W.,20123,,0,0
A000358,1973,Akin,W.,20123,,0,0
A000358,1974,Akin,W.,20123,,0,0
A000358,1975,Akin,W.,20123,,0,0
A000358,1976,Akin,W.,20123,,0,0
A000358,1977,Akin,W.,20123,,0,0
A000358,1978,Akin,W.,20123,,0,0
A000358,1979,Akin,W.,20123,,0,0
A000358,1980,Akin,W.,20123,,0,0
A000358,1984,Akin,W.,20123,29189,0,0
A000358,1987,,,,,0,0
A000358,1988,Akin,W.,20123,29051,0,0
A000358,1989,Akin,W.,20123,29051,0,0
A000358,1990,Akin,W.,20123,29051,0,0
A000358,1991,Akin,W.,20123,29051,0,0
A000358,1992,Akin,W.,20123,29051,0,0
A000358,1993,Akin,W.,20123,29051,0,0
A000358,1994,Akin,W.,20123,29051,0,0
A000358,1995,Akin,W.,20123,29051,0,0
A000358,1996,Akin,W.,20123,29051,0,0
A000358,1997,Akin,W.,20123,29051,0,0
A000358,1998,Akin,W.,20123,29051,0,0
A000358,1999,Akin,W.,20123,29051,0,0
A000358,2000,Akin,W.,20123,29051,0,0
A000358,2000,Akin,W.,20123,,0,0
A000358,2001,Akin,W.,20123,,0,0
A000358,2012,Akin,W.,20123,,0,0
A000360,1940,Alexander,Lamar,40304,47009,0,0
A000360,1962,Alexander,Lamar,40304,47037,0,0
A000360,1965,Alexander,Lamar,40304,36061,0,0
A000360,1967,,,,,0,0
A000360,1969,,,,,0,0
A000360,1974,,,,,0,0
A000360,1979,Alexander,Lamar,40304,47037,0,0
A000360,1980,Alexander,Lamar,40304,47037,0,0
A000360,1981,Alexander,Lamar,40304,47037,0,0
A000360,1982,Alexander,Lamar,40304,47037,0,0
A000360,1983,Alexander,Lamar,40304,47037,0,0
A000360,1984,Alexander,Lamar,40304,47037,0,0
A000360,1985,Alexander,Lamar,40304,47037,0,0
A000360,1986,Alexander,Lamar,40304,47037,0,0
A000360,1987,Alexander,Lamar,40304,47037,0,0
A000360,1988,,,,47093,0,0
A000360,1989,,,,47093,0,0
A000360,1990,,,,47093,0,0
A000360,1991,Alexander,Lamar,40304,47093,0,0
A000360,1991,Alexander,Lamar,40304,,0,0
A000360,1992,Alexander,Lamar,40304,,0,0
A000360,1993,Alexander,Lamar,40304,,0,0
A000360,1994,,,,,0,0
A000360,1995,,,,,0,0
A000360,2002,Alexander,Lamar,40304,5139,0,0
A000360,2007,,,,,0,0
A000360,2008,Alexander,Lamar,40304,,0,0
A000360,2009,Alexander,Lamar,40304,,0,0
A000360,2010,Alexander,Lamar,40304,,0,0
A000360,2011,Alexander,Lamar,40304,,0,0
A000360,2012,Alexander,Lamar,40304,,0,0
A000361,1946,Alexander,Rodney,90327,22049,0,0
A000361,1964,Alexander,Rodney,90327,22049,0,0
A000361,1965,Alexander,Rodney,90327,,0,0
A000361,1966,Alexander,Rodney,90327,,0,0
A000361,1967,Alexander,Rodney,90327,,0,0
A000361,1968,Alexander,Rodney,90327,,0,0
A000361,1969,Alexander,Rodney,90327,,0,0
A000361,1970,Alexander,Rodney,90327,22049,0,0
A000361,1971,Alexander,Rodney,90327,22049,0,0
A000361,1972,,,,22049,0,0
A000361,1973,,,,22049,0,0
A000361,1974,,,,22049,0,0
A000361,1975,,,,22049,0,0
A000361,1976,,,,22049,0,0
A000361,1977,,,,22049,0,0
A000361,1978,,,,22049,0,0
A000361,1979,,,,22049,0,0
A000361,1980,,,,22049,0,0
A000361,1981,,,,22049,0,0
A000361,1982,,,,22049,0,0
A000361,1983,,,,22049,0,0
A000361,1984,,,,22049,0,0
A000361,1985,,,,22049,0,0
A000361,1987,Alexander,Rodney,90327,22033,0,0
A000361,1988,Alexander,Rodney,90327,22033,0,0
A000361,1989,Alexander,Rodney,90327,22033,0,0
A000361,1990,Alexander,Rodney,90327,22033,0,0
A000361,1991,Alexander,Rodney,90327,22033,0,0
A000361,1992,Alexander,Rodney,90327,22033,0,0
A000361,1993,Alexander,Rodney,90327,22033,0,0
A000361,1994,Alexander,Rodney,90327,22033,0,0
A000361,1995,Alexander,Rodney,90327,22033,0,0
A000361,1996,Alexander,Rodney,90327,22033,0,0
A000361,1997,Alexander,Rodney,90327,22033,0,0
A000361,1998,Alexander,Rodney,90327,22033,0,0
A000361,1999,Alexander,Rodney,90327,22033,0,0
A000361,2000,Alexander,Rodney,90327,22033,0,0
A000361,2001,Alexander,Rodney,90327,22033,0,0
A000361,2002,Alexander,Rodney,90327,22033,0,0
A000361,2002,Alexander,Rodney,90327,,0,0
A000361,2004,Alexander,Rodney,90327,,0,0
A000362,1968,Altmire,Jason,20743,42005,0,0
A000362,1990,Altmire,Jason,20743,,0,0
A000362,1991,Altmire,Jason,20743,,0,0
A000362,1992,Altmire,Jason,20743,,0,0
A000362,1993,Altmire,Jason,20743,,0,0
A000362,1994,Altmire,Jason,20743,,0,0
A000362,1995,Altmire,Jason,20743,,0,0
A000362,1996,Altmire,Jason,20743,,0,0
A000362,1998,Altmire,Jason,20743,,0,0
A000362,2006,,,,,0,0
A000362,2008,,,,,0,0
A000362,2012,Altmire,Jason,20743,,0,0
A000363,1959,Arcuri,Michael,20736,,0,0
A000363,1981,Arcuri,Michael,20736,36001,0,0
A000363,1984,Arcuri,Michael,20736,36061,0,0
A000363,1988,,,,,0,0
A000363,1989,,,,,0,0
A000363,1990,,,,,0,0
A000363,1991,,,,,0,0
A000363,1992,,,,,0,0
A000363,1993,,,,,0,0
A000363,1993,,,,36065,0,0
A000363,1994,Arcuri,Michael,20736,,0,0
A000363,1995,Arcuri,Michael,20736,,0,0
A000363,1996,Arcuri,Michael,20736,,0,0
A000363,1997,Arcuri,Michael,20736,,0,0
A000363,1998,Arcuri,Michael,20736,,0,0
A000363,1999,Arcuri,Michael,20736,,0,0
A000363,2000,Arcuri,Michael,20736,,0,0
A000363,2001,Arcuri,Michael,20736,,0,0
A000363,2002,Arcuri,Michael,20736,,0,0
A000363,2003,Arcuri,Michael,20736,,0,0
A000363,2004,Arcuri,Michael,20736,,0,0
A000363,2005,Arcuri,Michael,20736,,0,0
A000363,2006,Arcuri,Michael,20736,,0,0
A000363,2010,Arcuri,Michael,20736,,0,0
A000364,1959,Adler,John,20928,42101,0,0
A000364,1981,Adler,John,20928,,0,0
A000364,1984,Adler,John,20928,25017,0,0
A000364,1985,,,,,0,0
A000364,1986,,,,,0,0
A000364,1987,Adler,John,20928,34007,0,0
A000364,1988,Adler,John,20928,34007,0,0
A000364,1989,Adler,John,20928,34007,0,0
A000364,1990,Adler,John,20928,34007,0,0
A000364,1990,Adler,John,20928,,0,0
A000364,1991,Adler,John,20928,34007,0,0
A000364,1991,Adler,John,20928,34007,1,0
A000364,1991,Adler,John,20928,,0,0
A000364,1991,Adler,John,20928,34039,0,0
A000364,1992,Adler,John,20928,,0,0
A000364,1992,Adler,John,20928,34039,0,0
A000364,1993,Adler,John,20928,,0,0
A000364,1993,Adler,John,20928,34039,0,0
A000364,1994,Adler,John,20928,,0,0
A000364,1994,Adler,John,20928,34039,0,0
A000364,1995,Adler,John,20928,,0,0
A000364,1995,Adler,John,20928,34039,0,0
A000364,1996,Adler,John,20928,,0,0
A000364,1996,Adler,John,20928,34039,0,0
A000364,1997,Adler,John,20928,,0,0
A000364,1997,Adler,John,20928,34039,0,0
A000364,1998,Adler,John,20928,,0,0
A000364,1998,Adler,John,20928,34039,0,0
A000364,1999,Adler,John,20928,,0,0
A000364,1999,Adler,John,20928,34039,0,0
A000364,2000,Adler,John,20928,,0,0
A000364,2000,Adler,John,20928,34039,0,0
A000364,2001,Adler,John,20928,,0,0
A000364,2001,Adler,John,20928,34039,0,0
A000364,2002,Adler,John,20928,,0,0
A000364,2002,Adler,John,20928,34039,0,0
A000364,2003,Adler,John,20928,,0,0
A000364,2003,Adler,John,20928,34039,0,0
A000364,2004,Adler,John,20928,,0,0
A000364,2004,Adler,John,20928,34039,0,0
A000364,2005,Adler,John,20928,,0,0
A000364,2005,Adler,John,20928,34039,0,0
A000364,2006,Adler,John,20928,,0,0
A000364,2006,Adler,John,20928,34039,0,0
A000364,2007,Adler,John,20928,,0,0
A000364,2007,Adler,John,20928,34039,0,0
A000364,2008,Adler,John,20928,,0,0
A000364,2008,Adler,John,20928,34039,0,0
A000364,2010,Adler,John,20928,,0,0
A000364,2011,Adler,John,20928,,0,0
A000365,1958,Austria,Steve,20940,39061,0,0
A000365,1977,Austria,Steve,20940,39113,0,0
A000365,1982,Austria,Steve,20940,55079,0,0
A000365,1999,Austria,Steve,20940,,0,0
A000365,2000,Austria,Steve,20940,,0,0
A000365,2008,,,,,0,0
A000365,2009,,,,,0,0
A000365,2010,,,,,0,0
A000365,2012,Austria,Steve,20940,,0,0
A000366,1956,Adams,Sandy,21120,26163,0,0
A000366,1974,Adams,Sandy,21120,,0,0
A000366,1975,Adams,Sandy,21120,,0,0
A000366,1985,Adams,Sandy,21120,12095,0,0
A000366,1986,Adams,Sandy,21120,12095,0,0
A000366,1987,Adams,Sandy,21120,12095,0,0
A000366,1988,Adams,Sandy,21120,12095,0,0
A000366,1989,Adams,Sandy,21120,12095,0,0
A000366,1990,Adams,Sandy,21120,12095,0,0
A000366,1991,Adams,Sandy,21120,12095,0,0
A000366,1992,Adams,Sandy,21120,12095,0,0
A000366,1993,Adams,Sandy,21120,12095,0,0
A000366,1994,Adams,Sandy,21120,12095,0,0
A000366,1995,Adams,Sandy,21120,12095,0,0
A000366,1996,Adams,Sandy,21120,12095,0,0
A000366,1997,Adams,Sandy,21120,12095,0,0
A000366,1998,Adams,Sandy,21120,12095,0,0
A000366,1999,Adams,Sandy,21120,12095,0,0
A000366,2000,Adams,Sandy,21120,12095,0,0
A000366,2000,Adams,Sandy,21120,12095,0,0
A000366,2001,Adams,Sandy,21120,12095,0,0
A000366,2002,Adams,Sandy,21120,12095,0,1
A000366,2002,Adams,Sandy,21120,12095,1,1
A000366,2002,Adams,Sandy,21120,12083,0,1
A000366,2002,Adams,Sandy,21120,12083,1,1
A000366,2003,Adams,Sandy,21120,12083,1,0
A000366,2004,Adams,Sandy,21120,12083,1,0
A000366,2005,Adams,Sandy,21120,12083,1,0
A000366,2006,Adams,Sandy,21120,12083,1,0
A000366,2007,Adams,Sandy,21120,12083,1,0
A000366,2008,Adams,Sandy,21120,12083,1,0
A000366,2009,Adams,Sandy,21120,12083,1,0
A000366,2010,Adams,Sandy,21120,12083,1,0
A000366,2010,Adams,Sandy,21120,12083,0,0
A000366,2012,Adams,Sandy,21120,,0,0
A000367,1980,Amash,Justin,21143,26081,0,0
A000367,1998,Amash,Justin,21143,,0,0
A000367,2002,Amash,Justin,21143,26161,0,0
A000367,2005,Amash,Justin,21143,26161,0,0
A000367,2008,Amash,Justin,21143,,0,0
A000367,2009,Amash,Justin,21143,26065,0,0
A000367,2010,Amash,Justin,21143,26065,0,0
A000367,2010,Amash,Justin,21143,,0,0
A000367,2011,Amash,Justin,21143,,0,0
A000367,2012,Amash,Justin,21143,,0,0
A000367,2013,Amash,Justin,21143,,0,0
A000367,2014,Amash,Justin,21143,,0,0
A000367,2015,Amash,Justin,21143,,0,0
A000367,2016,Amash,Justin,21143,,0,0
A000367,2017,Amash,Justin,21143,,0,0
A000368,1968,Ayotte,Kelly,41106,33011,0,0
A000368,1986,,,,,0,0
A000368,1990,Ayotte,Kelly,41106,42027,0,1
A000368,1993,Ayotte,Kelly,41106,42045,0,0
A000368,1998,Ayotte,Kelly,41106,,0,0
A000368,1999,Ayotte,Kelly,41106,,0,0
A000368,2000,Ayotte,Kelly,41106,,0,0
A000368,2001,Ayotte,Kelly,41106,,0,0
A000368,2002,Ayotte,Kelly,41106,,0,0
A000368,2003,Ayotte,Kelly,41106,,0,0
A000368,2004,Ayotte,Kelly,41106,,0,0
A000368,2005,Ayotte,Kelly,41106,,0,0
A000368,2006,Ayotte,Kelly,41106,,0,0
A000368,2007,Ayotte,Kelly,41106,,0,0
A000368,2008,Ayotte,Kelly,41106,,0,0
A000368,2009,Ayotte,Kelly,41106,,0,0
A000368,2010,,,,,0,0
A000368,2016,Ayotte,Kelly,41106,,0,0
A000369,1958,Amodei,Mark,21196,,0,0
A000369,1976,Amodei,Mark,21196,,0,0
A000369,1980,Amodei,Mark,21196,32031,0,1
A000369,1983,Amodei,Mark,21196,6067,0,0
A000369,1983,Amodei,Mark,21196,6067,1,0
A000369,1984,Amodei,Mark,21196,24003,0,0
A000369,1985,Amodei,Mark,21196,24003,0,0
A000369,1986,Amodei,Mark,21196,24003,0,0
A000369,1987,Amodei,Mark,21196,,0,0
A000369,1987,Amodei,Mark,21196,24003,0,0
A000369,1988,,,,,0,0
A000369,1989,,,,,0,0
A000369,1990,,,,,0,0
A000369,1991,,,,,0,0
A000369,1992,,,,,0,0
A000369,1993,,,,,0,0
A000369,1994,,,,,0,0
A000369,1995,,,,,0,0
A000369,1996,,,,,0,0
A000369,1997,Amodei,Mark,21196,32003,0,0
A000369,1998,,,,,0,0
A000369,1998,,,,32003,0,0
A000369,1999,,,,,0,0
A000369,1999,,,,32003,0,0
A000369,2000,,,,,0,0
A000369,2000,,,,32003,0,0
A000369,2001,,,,,0,0
